CustomerId,GeographyID,GenderID,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Bank DOJ
15725762,1,1,24,7,"? 1,22,169.00",1,1,0,"? 1,74,107.00",0,01-09-2016
15761713,1,2,43,6,"? 1,78,074.00",1,0,0,"? 1,10,406.00",0,10-12-2016
15769246,3,1,59,6,"? 1,35,078.00",1,1,0,"? 1,87,636.00",1,28-08-2017
15781129,2,1,38,6,"? 69,434.00",2,1,1,"? 66,580.00",1,15-09-2017
15599124,1,2,29,5,? 0.00,2,1,0,"? 1,78,780.00",0,17-06-2018
15639004,1,1,72,5,? 0.00,2,1,1,"? 70,784.00",0,02-09-2018
15810995,3,1,34,4,"? 1,22,727.00",1,1,1,"? 46,772.00",0,11-04-2019
15653773,1,2,38,4,"? 1,64,497.00",1,1,1,"? 1,63,327.00",0,10-06-2019
15708357,2,2,38,3,? 0.00,1,1,0,"? 1,03,761.00",0,18-11-2019
15733597,1,2,41,3,"? 1,50,219.00",2,0,0,"? 1,07,839.00",0,19-11-2019
15789560,1,1,42,3,"? 1,87,535.00",1,1,1,"? 32,900.00",1,18-12-2019
15699524,1,2,30,6,? 0.00,1,1,0,"? 1,93,985.00",0,18-12-2016
15626475,1,1,30,3,? 0.00,2,1,1,"? 1,40,889.00",0,25-11-2019
15810839,1,1,34,7,"? 1,03,108.00",1,0,0,"? 1,25,647.00",0,13-09-2016
15684318,3,2,50,5,"? 96,487.00",2,1,1,"? 20,344.00",0,07-09-2018
15768120,3,1,36,5,"? 90,560.00",2,1,0,"? 1,74,269.00",0,25-07-2018
15712807,2,1,46,3,"? 1,31,765.00",1,1,1,"? 1,08,501.00",1,28-09-2019
15696371,2,2,24,4,"? 92,477.00",1,0,0,"? 83,247.00",0,02-02-2019
15675794,3,1,47,7,"? 1,52,077.00",1,1,0,"? 1,21,840.00",1,21-06-2016
15774277,1,1,43,6,? 0.00,2,1,1,"? 1,32,908.00",0,12-03-2017
15603764,1,1,49,7,? 0.00,1,1,1,"? 1,00,075.00",1,06-06-2016
15618647,1,1,29,7,"? 43,504.00",1,1,1,"? 1,19,328.00",0,01-09-2016
15614643,2,2,39,6,? 0.00,2,1,0,"? 1,36,737.00",0,24-09-2016
15707696,2,2,28,4,? 0.00,2,1,1,"? 22,357.00",0,07-10-2018
15749583,3,2,38,4,"? 93,570.00",3,0,0,"? 10,137.00",1,14-12-2018
15815125,2,1,45,4,"? 1,02,486.00",2,1,1,"? 1,58,379.00",0,24-08-2019
15779620,1,1,36,4,? 0.00,1,0,1,"? 94,571.00",0,19-09-2019
15768233,3,1,37,3,"? 1,14,346.00",1,0,1,? 981.00,1,09-11-2019
15637788,1,1,23,3,"? 1,10,204.00",1,1,0,"? 95,583.00",0,05-12-2019
15777046,1,2,39,3,"? 1,28,363.00",1,1,0,"? 86,045.00",0,28-10-2019
15788723,3,2,49,7,"? 1,43,888.00",2,1,1,"? 1,66,236.00",1,18-09-2016
15790489,2,1,34,6,"? 1,70,601.00",1,0,1,"? 5,241.00",0,23-09-2016
15739476,1,2,32,6,? 0.00,1,1,1,"? 1,50,684.00",0,21-11-2016
15612670,2,2,46,6,? 0.00,2,1,1,"? 1,29,509.00",0,21-12-2016
15631222,1,2,39,5,"? 75,340.00",1,1,1,"? 70,665.00",0,18-07-2018
15658972,1,2,40,4,"? 1,22,038.00",1,1,0,"? 1,02,085.00",0,23-03-2019
15724691,1,1,34,3,? 0.00,2,1,1,"? 1,95,052.00",0,31-12-2019
15740442,1,1,51,5,"? 1,86,826.00",1,1,0,"? 93,740.00",1,18-08-2018
15760427,1,1,40,7,"? 1,24,788.00",1,1,0,"? 65,612.00",0,17-03-2016
15677939,1,2,41,6,? 0.00,2,1,1,"? 1,60,095.00",0,15-12-2016
15611599,1,2,71,6,? 0.00,2,1,1,"? 49,507.00",0,22-12-2016
15633474,1,1,51,5,"? 1,38,554.00",1,1,1,"? 92,406.00",0,13-09-2018
15671973,2,1,39,3,? 0.00,2,1,1,"? 7,416.00",0,29-09-2019
15790019,1,1,35,3,"? 1,05,388.00",1,1,1,"? 25,059.00",0,03-11-2019
15737735,2,1,40,3,"? 95,053.00",1,1,1,"? 1,16,817.00",1,21-11-2019
15661745,1,1,36,3,? 0.00,1,0,1,"? 1,44,078.00",0,24-11-2019
15797065,2,2,32,6,? 0.00,2,0,1,"? 1,26,676.00",0,05-08-2017
15710671,1,1,34,5,"? 1,37,362.00",1,0,0,"? 1,83,682.00",0,24-09-2017
15656522,2,1,32,4,"? 1,58,537.00",1,1,0,"? 1,66,851.00",0,02-03-2019
15705085,2,2,29,4,? 0.00,2,1,0,"? 27,359.00",0,14-06-2019
15744873,3,2,48,6,"? 1,43,596.00",1,0,0,"? 1,01,315.00",1,12-09-2017
15781914,3,1,32,4,"? 1,69,947.00",2,1,1,"? 27,979.00",0,02-05-2019
15637354,1,2,24,6,"? 1,48,168.00",2,1,1,"? 1,09,470.00",0,08-11-2016
15717307,1,1,31,4,? 0.00,2,1,0,"? 93,713.00",0,05-09-2019
15746695,1,2,39,4,"? 48,024.00",1,1,0,"? 74,871.00",0,15-09-2019
15804962,1,1,36,6,"? 1,55,655.00",1,1,1,"? 1,92,388.00",1,14-05-2017
15665378,1,2,46,6,? 0.00,2,1,0,"? 73,458.00",0,22-03-2017
15757865,1,1,62,5,? 0.00,2,1,1,"? 61,121.00",0,20-05-2018
15578787,1,2,52,4,? 0.00,1,1,0,"? 90,965.00",1,22-10-2018
15794323,1,1,32,4,"? 1,21,241.00",1,1,0,"? 1,16,970.00",0,02-02-2019
15697546,1,2,36,7,? 0.00,2,1,0,"? 92,119.00",0,16-03-2016
15629519,1,2,37,5,? 0.00,2,1,1,"? 48,358.00",0,24-04-2018
15624703,3,1,35,4,"? 1,29,848.00",2,1,0,"? 1,97,325.00",0,17-11-2018
15570002,3,2,55,7,"? 1,18,773.00",4,0,0,"? 1,35,854.00",1,24-08-2016
15808566,1,1,46,4,? 0.00,2,1,1,"? 1,69,123.00",0,19-10-2018
15805463,3,1,32,4,"? 1,05,164.00",2,1,1,"? 1,64,170.00",0,26-05-2019
15709136,1,1,28,6,? 0.00,2,1,1,"? 1,99,909.00",0,02-06-2017
15801605,1,2,39,5,? 0.00,2,1,1,"? 83,295.00",0,03-12-2017
15567855,1,2,29,5,? 0.00,2,0,0,"? 39,382.00",0,17-06-2018
15675141,1,2,35,6,"? 93,935.00",1,1,0,"? 1,84,748.00",0,26-05-2017
15665759,1,2,69,6,"? 1,17,867.00",1,1,1,"? 62,281.00",0,19-06-2017
15761487,1,2,55,5,? 0.00,1,0,1,"? 1,96,794.00",1,13-04-2018
15700394,2,2,26,5,"? 1,22,857.00",2,1,0,"? 1,44,682.00",1,28-08-2018
15631162,1,1,32,5,? 0.00,2,0,1,"? 1,96,343.00",0,02-09-2018
15630641,1,2,37,4,"? 1,27,104.00",1,1,1,"? 41,516.00",0,16-11-2018
15585066,1,2,43,4,? 0.00,1,0,1,"? 1,12,026.00",1,29-03-2019
15722991,1,1,54,3,"? 96,403.00",1,0,0,"? 52,035.00",1,29-09-2019
15737404,1,1,31,4,"? 1,32,512.00",1,1,1,"? 1,85,467.00",0,09-09-2019
15722409,2,1,47,7,"? 1,07,605.00",1,1,1,"? 80,149.00",0,22-06-2016
15806420,1,1,34,5,? 0.00,2,1,0,"? 1,70,981.00",0,08-12-2017
15658148,1,1,38,5,? 0.00,2,1,0,"? 1,85,828.00",0,17-12-2017
15810660,3,1,34,7,"? 1,20,875.00",2,0,1,"? 1,13,407.00",0,27-07-2016
15709780,1,2,37,7,"? 71,787.00",2,1,1,"? 67,735.00",0,04-04-2016
15727350,1,2,37,6,"? 1,13,143.00",1,0,0,"? 3,363.00",0,03-12-2016
15752312,2,1,49,4,"? 1,50,778.00",2,1,1,"? 1,35,757.00",0,10-04-2019
15616745,2,1,35,5,"? 1,74,895.00",1,1,1,"? 22,315.00",0,19-12-2017
15572294,1,1,28,5,? 0.00,1,0,0,"? 1,29,527.00",0,27-01-2018
15674110,1,2,43,6,"? 1,60,417.00",1,0,1,"? 37,266.00",0,31-05-2017
15662501,1,1,48,5,"? 91,247.00",1,1,0,"? 60,017.00",1,19-04-2018
15649239,2,1,46,5,? 0.00,2,1,0,"? 1,53,015.00",0,26-06-2018
15700424,1,2,35,7,? 0.00,1,1,1,"? 54,209.00",0,23-03-2016
15636388,3,2,23,6,"? 98,775.00",1,1,0,"? 1,14,604.00",0,30-12-2016
15713975,3,2,47,6,"? 1,39,756.00",1,1,0,"? 1,65,849.00",1,11-06-2017
15592925,2,1,42,5,"? 1,77,627.00",3,0,1,"? 16,393.00",1,17-10-2017
15581626,1,1,54,4,? 0.00,1,1,1,"? 1,62,720.00",1,24-08-2019
15641319,2,1,50,4,? 0.00,1,0,0,"? 1,07,112.00",1,31-05-2019
15723481,2,1,42,3,? 0.00,2,0,1,"? 41,823.00",0,05-12-2019
15787825,3,1,37,7,"? 1,52,497.00",1,1,1,"? 99,907.00",0,19-05-2016
15710726,1,1,52,5,? 0.00,2,0,1,"? 1,78,229.00",0,13-05-2018
15627195,3,1,26,4,"? 1,12,930.00",2,1,0,"? 22,096.00",0,08-05-2019
15657957,3,2,26,4,"? 1,13,674.00",1,1,0,"? 1,97,861.00",1,17-05-2019
15676117,1,1,44,7,? 0.00,1,1,0,"? 1,38,328.00",0,13-06-2016
15607874,1,1,38,4,"? 1,44,451.00",1,0,1,"? 1,37,277.00",0,16-03-2019
15796993,1,1,52,4,"? 1,71,236.00",2,0,0,"? 21,834.00",1,15-05-2019
15649858,2,1,37,4,"? 96,776.00",1,1,1,"? 1,19,891.00",0,03-07-2019
15811032,3,2,58,3,"? 1,45,985.00",1,1,1,"? 24,565.00",0,10-10-2019
15679963,3,1,43,7,"? 96,354.00",1,0,0,"? 10,210.00",0,15-03-2016
15579131,1,1,25,5,? 0.00,2,1,1,"? 83,450.00",0,15-02-2018
15572428,3,2,33,4,"? 1,15,777.00",1,1,1,"? 81,508.00",0,08-11-2018
15622461,1,2,51,4,"? 1,22,822.00",2,0,0,"? 32,626.00",0,04-06-2019
15636105,2,1,61,3,? 0.00,2,1,1,"? 43,982.00",0,01-10-2019
15583849,1,1,40,5,? 0.00,2,0,0,"? 1,24,874.00",0,27-11-2017
15718780,2,2,32,6,"? 79,450.00",1,1,1,"? 1,18,325.00",0,17-10-2016
15739271,3,1,33,6,"? 1,22,394.00",1,1,1,"? 22,114.00",0,10-04-2017
15697129,2,2,43,6,? 0.00,2,1,0,"? 31,963.00",0,04-05-2017
15763415,3,1,41,6,"? 1,34,379.00",1,1,1,"? 1,05,747.00",0,07-05-2017
15796617,1,1,29,4,? 0.00,2,1,0,"? 39,926.00",0,28-12-2018
15626628,2,2,31,4,"? 88,162.00",2,1,0,"? 1,27,631.00",0,07-08-2019
15765857,2,1,41,3,"? 1,42,412.00",1,1,0,"? 28,779.00",0,05-10-2019
15742511,1,1,35,3,"? 1,21,031.00",1,1,0,"? 10,009.00",0,12-10-2019
15786433,3,2,35,7,"? 1,65,982.00",2,1,1,"? 24,482.00",0,01-01-2016
15685805,2,2,35,5,? 0.00,2,1,0,"? 98,619.00",0,22-06-2018
15627971,1,2,32,5,"? 2,06,664.00",1,0,0,"? 16,282.00",0,30-06-2018
15783025,3,1,37,7,"? 94,662.00",2,1,0,"? 1,21,240.00",0,21-02-2016
15726289,1,1,25,5,"? 1,74,400.00",1,1,0,"? 42,669.00",0,24-12-2017
15802118,2,1,41,3,"? 1,23,429.00",1,1,1,"? 1,64,924.00",0,12-11-2019
15607990,2,1,43,5,"? 1,75,736.00",1,1,1,"? 1,57,337.00",0,29-12-2017
15695932,2,1,36,4,"? 78,381.00",1,0,1,"? 1,53,832.00",0,26-10-2018
15812279,1,1,37,4,"? 1,15,346.00",2,0,0,"? 1,68,782.00",0,15-01-2019
15687558,3,2,31,4,"? 1,18,613.00",1,1,0,"? 1,68,470.00",0,17-04-2019
15729065,3,1,28,4,"? 1,09,960.00",2,1,1,"? 1,70,830.00",0,22-07-2019
15698902,3,2,42,5,"? 1,42,703.00",1,1,0,"? 86,207.00",1,23-09-2017
15570192,3,2,40,4,"? 1,21,729.00",1,0,0,"? 61,164.00",0,31-12-2018
15809265,1,2,35,4,? 0.00,1,1,1,"? 1,33,288.00",0,05-03-2019
15745201,1,2,43,5,"? 1,39,496.00",2,1,1,"? 77,128.00",0,20-05-2018
15580623,2,1,28,5,? 0.00,2,0,0,"? 77,660.00",0,29-07-2018
15578156,2,1,32,4,"? 1,38,522.00",1,1,1,"? 56,897.00",0,09-01-2019
15631063,1,2,33,6,? 0.00,2,1,0,"? 72,945.00",0,25-08-2017
15692577,3,2,38,5,"? 83,728.00",1,1,0,"? 45,418.00",0,04-11-2017
15810910,2,2,38,3,? 0.00,2,1,1,"? 1,58,527.00",0,11-11-2019
15723217,1,1,37,6,? 0.00,1,1,0,"? 1,11,313.00",0,17-11-2016
15733111,2,1,32,6,"? 1,24,179.00",1,1,1,"? 1,38,759.00",0,21-04-2017
15610727,1,1,36,6,"? 1,28,829.00",1,1,0,"? 1,90,589.00",0,22-04-2017
15792720,1,1,33,5,"? 1,71,491.00",1,0,0,"? 79,100.00",0,09-09-2018
15723153,2,1,33,4,? 0.00,2,1,0,"? 1,38,613.00",0,28-09-2018
15802823,2,2,38,4,? 0.00,2,1,1,"? 1,94,231.00",0,25-01-2019
15756118,2,1,20,6,? 0.00,1,1,0,"? 1,10,253.00",0,31-12-2016
15684934,1,1,31,5,? 0.00,2,1,1,"? 1,06,117.00",0,15-12-2017
15776936,1,1,40,4,"? 1,60,818.00",1,0,1,"? 1,69,642.00",1,09-09-2019
15729087,3,1,54,6,"? 1,56,368.00",2,0,1,"? 1,16,180.00",0,07-11-2016
15786463,3,2,59,7,"? 1,21,670.00",2,0,0,? 92.00,1,18-04-2016
15717498,1,1,42,5,"? 1,33,970.00",2,0,1,"? 1,87,840.00",0,07-02-2018
15718406,1,1,41,4,? 0.00,2,1,0,"? 1,21,099.00",0,26-09-2018
15799468,1,2,34,4,"? 96,127.00",1,0,0,"? 30,972.00",0,18-07-2019
15626383,2,1,60,6,"? 1,21,908.00",1,0,1,"? 30,314.00",0,17-09-2017
15597385,2,1,41,3,? 0.00,2,0,1,"? 14,479.00",0,24-12-2019
15570271,2,1,31,3,? 0.00,1,1,1,"? 1,96,395.00",0,10-11-2019
15690330,3,2,40,6,"? 77,702.00",1,0,1,"? 19,512.00",0,13-11-2016
15680611,1,1,67,5,? 0.00,3,1,1,"? 72,319.00",0,11-12-2017
15810227,1,1,34,4,? 0.00,2,1,1,"? 96,615.00",0,06-03-2019
15807194,2,1,34,3,"? 1,13,922.00",2,1,0,"? 30,772.00",0,24-11-2019
15712199,3,2,61,4,"? 1,83,998.00",2,1,1,"? 1,61,217.00",0,18-05-2019
15694995,1,1,23,5,? 0.00,2,0,1,"? 66,796.00",0,19-05-2018
15723400,1,1,28,6,? 0.00,2,1,1,"? 1,23,970.00",0,17-07-2017
15654772,1,2,47,5,"? 89,799.00",2,0,1,"? 13,784.00",1,26-04-2018
15574743,2,1,29,6,? 0.00,1,1,1,"? 1,68,924.00",0,17-10-2016
15807593,2,2,36,5,"? 85,661.00",1,0,0,"? 1,34,778.00",0,28-06-2018
15686718,3,1,37,7,"? 1,15,569.00",1,0,1,"? 1,19,783.00",0,17-07-2016
15695299,1,2,45,5,"? 81,828.00",1,1,0,"? 52,168.00",0,29-12-2017
15722701,3,1,18,5,"? 1,32,695.00",1,1,0,"? 1,67,690.00",0,04-05-2018
15799635,2,1,51,4,"? 1,08,867.00",1,0,0,"? 1,40,801.00",1,08-11-2018
15742323,1,1,39,3,? 0.00,2,1,0,"? 19,823.00",0,03-12-2019
15658435,1,2,27,4,? 0.00,2,0,0,"? 72,970.00",0,05-02-2019
15586029,3,1,34,5,"? 96,153.00",2,1,0,"? 1,43,711.00",0,08-07-2018
15772337,3,2,49,4,"? 1,53,856.00",1,1,1,"? 1,80,862.00",1,21-02-2019
15807555,1,1,45,7,? 0.00,2,1,0,"? 1,25,658.00",0,04-09-2016
15603378,1,2,36,6,"? 1,41,335.00",1,0,1,"? 1,25,871.00",0,08-09-2017
15792862,3,1,41,4,"? 1,04,584.00",1,1,0,"? 15,126.00",1,23-07-2019
15657349,3,2,50,6,"? 98,173.00",1,0,0,"? 22,457.00",1,26-05-2017
15777614,2,2,44,7,? 0.00,2,1,1,"? 82,615.00",0,26-03-2016
15653952,3,2,38,6,"? 1,35,157.00",1,1,1,"? 32,919.00",0,15-10-2016
15724336,3,2,49,5,"? 1,71,601.00",1,1,0,"? 1,26,224.00",0,22-07-2018
15689594,1,1,29,7,"? 1,79,539.00",1,0,0,"? 1,12,010.00",0,24-08-2016
15801920,3,1,39,5,"? 80,615.00",2,0,0,"? 1,80,962.00",0,17-09-2018
15653347,2,1,47,4,? 0.00,1,0,0,"? 1,28,883.00",1,15-04-2019
15749951,3,1,27,6,"? 1,26,286.00",1,1,0,"? 1,77,614.00",1,10-04-2017
15648178,3,2,23,4,"? 1,37,965.00",1,0,1,"? 1,74,571.00",0,07-09-2019
15738662,3,1,41,6,"? 1,59,434.00",1,1,0,"? 1,78,374.00",0,02-06-2017
15640855,3,1,40,5,"? 1,13,575.00",2,1,0,"? 1,03,396.00",0,28-01-2018
15584288,1,2,33,5,? 0.00,2,1,1,"? 59,130.00",0,09-06-2018
15760988,3,1,33,4,"? 1,24,573.00",2,0,0,? 683.00,0,12-07-2019
15569624,3,2,31,3,"? 1,05,865.00",2,1,0,"? 1,45,567.00",0,04-11-2019
15597949,3,2,47,6,"? 1,04,553.00",1,1,0,"? 48,137.00",1,05-11-2016
15604551,1,2,35,6,? 0.00,2,1,0,"? 90,877.00",0,09-06-2017
15617476,1,2,30,4,? 0.00,2,0,1,"? 1,98,543.00",0,27-04-2019
15645323,1,1,55,4,? 0.00,1,1,1,"? 1,06,202.00",1,26-09-2018
15793311,3,2,46,6,"? 1,19,493.00",2,0,1,"? 1,66,896.00",1,07-09-2017
15764153,1,2,33,7,"? 1,30,499.00",2,1,1,"? 74,804.00",0,27-04-2016
15802560,2,2,48,3,"? 1,40,576.00",1,1,1,"? 1,16,971.00",0,26-11-2019
15728608,3,2,34,6,"? 91,026.00",2,0,1,"? 1,63,783.00",0,29-11-2016
15770474,1,2,33,4,? 0.00,3,0,1,"? 70,221.00",1,03-12-2018
15724444,1,2,38,3,"? 1,25,878.00",2,1,1,"? 1,07,842.00",0,05-11-2019
15753110,2,1,64,4,"? 45,753.00",2,1,0,"? 79,623.00",1,22-05-2019
15711521,1,1,39,7,"? 1,21,779.00",1,1,1,"? 1,38,400.00",0,25-03-2016
15632816,3,2,49,5,"? 1,27,949.00",1,1,1,"? 1,82,765.00",0,09-06-2018
15693637,1,2,30,6,? 0.00,2,1,1,"? 1,86,648.00",0,02-01-2017
15725509,3,1,30,5,"? 1,15,287.00",2,1,1,"? 1,49,588.00",0,06-10-2017
15684645,3,1,41,6,"? 62,078.00",2,1,0,"? 1,29,051.00",0,19-03-2017
15692235,1,2,38,6,? 0.00,2,1,0,"? 47,765.00",0,04-06-2017
15777459,2,2,32,6,"? 1,75,406.00",2,1,1,"? 1,72,792.00",1,20-07-2017
15656937,2,1,26,5,"? 1,31,643.00",1,1,0,"? 64,436.00",0,05-10-2017
15610643,3,1,44,5,"? 1,51,740.00",1,1,0,"? 1,67,462.00",0,14-09-2018
15777315,1,1,43,4,"? 93,616.00",2,0,0,"? 98,349.00",0,19-11-2018
15611058,3,2,60,4,"? 1,38,598.00",2,1,1,"? 41,537.00",1,22-04-2019
15630413,1,2,41,3,? 0.00,2,1,1,"? 72,462.00",0,18-11-2019
15635942,1,1,40,7,? 0.00,2,1,0,"? 1,12,465.00",1,16-06-2016
15648858,1,2,27,6,"? 85,225.00",1,0,1,"? 64,511.00",0,28-11-2016
15810732,1,2,36,4,"? 1,48,749.00",2,1,0,"? 91,831.00",0,21-10-2018
15705448,3,1,52,6,"? 1,30,013.00",1,1,1,"? 1,90,806.00",1,01-12-2016
15730488,2,2,27,5,? 0.00,1,0,1,"? 1,12,311.00",0,06-09-2018
15620443,1,2,81,4,? 0.00,2,1,1,"? 72,276.00",0,02-12-2018
15741078,1,1,54,6,"? 1,11,729.00",2,0,1,"? 84,920.00",0,15-10-2016
15753161,1,2,36,5,"? 1,80,169.00",2,1,0,"? 17,349.00",0,10-12-2017
15711396,2,1,40,4,? 0.00,2,1,1,"? 82,871.00",0,22-03-2019
15593499,2,2,47,7,? 0.00,1,1,0,"? 32,081.00",1,13-09-2016
15579189,1,2,42,6,? 0.00,2,0,1,"? 1,20,512.00",0,17-11-2016
15743545,2,2,29,6,? 0.00,2,1,0,"? 1,79,033.00",0,22-09-2017
15791316,1,1,35,5,? 0.00,2,1,1,"? 95,623.00",0,10-11-2017
15608246,3,2,36,3,"? 1,03,914.00",1,1,1,"? 1,10,036.00",1,28-09-2019
15676526,1,2,34,7,"? 88,773.00",1,1,1,"? 1,68,822.00",0,14-06-2016
15813911,1,2,39,6,? 0.00,1,1,0,"? 77,706.00",0,08-08-2017
15630195,1,2,40,3,"? 1,31,185.00",1,1,1,"? 49,816.00",0,14-12-2019
15736250,1,1,38,6,"? 1,17,811.00",1,0,1,"? 65,632.00",1,21-12-2016
15671334,1,1,31,6,? 0.00,1,1,0,"? 1,69,362.00",0,10-09-2017
15574169,3,2,32,6,"? 92,466.00",1,1,0,"? 4,721.00",0,12-09-2017
15718839,3,2,38,3,"? 1,02,741.00",2,0,1,"? 23,975.00",0,23-12-2019
15762331,1,1,37,6,"? 1,78,756.00",1,1,0,"? 1,99,929.00",0,10-07-2017
15606901,1,1,43,5,? 0.00,2,1,0,"? 40,024.00",0,27-11-2017
15713559,3,2,32,7,"? 1,46,602.00",2,1,1,"? 72,947.00",0,19-03-2016
15768881,1,1,29,5,? 0.00,2,1,1,"? 1,70,421.00",0,08-11-2017
15743075,1,1,35,5,? 0.00,2,1,1,"? 58,879.00",0,10-05-2018
15660980,2,1,38,7,"? 1,15,703.00",2,1,1,"? 25,059.00",0,05-04-2016
15810942,3,2,61,6,"? 1,37,655.00",1,0,1,"? 29,910.00",0,31-10-2016
15728362,1,2,29,4,? 0.00,2,1,0,"? 1,58,043.00",0,10-09-2019
15683339,2,2,34,3,"? 59,877.00",1,1,0,"? 14,033.00",1,03-11-2019
15685476,1,1,31,7,"? 1,00,082.00",1,0,1,"? 49,810.00",0,19-09-2016
15663650,3,1,52,6,"? 1,07,304.00",3,1,0,"? 28,806.00",1,24-09-2016
15617434,2,1,38,6,? 0.00,1,0,1,"? 90,490.00",0,05-10-2016
15622470,2,1,41,4,"? 96,032.00",1,1,1,"? 75,826.00",0,02-12-2018
15703682,2,1,33,4,? 0.00,1,0,0,"? 1,58,336.00",0,31-01-2019
15727391,3,1,29,4,"? 1,44,554.00",2,1,0,"? 1,43,455.00",0,15-04-2019
15711062,3,1,40,6,"? 86,173.00",2,1,1,"? 1,17,279.00",0,26-08-2017
15567339,1,1,73,5,? 0.00,1,1,1,"? 1,14,283.00",0,06-06-2018
15760662,3,2,29,4,"? 87,213.00",1,1,1,? 995.00,0,23-10-2018
15605737,1,1,36,4,? 0.00,2,1,0,"? 1,24,796.00",0,08-02-2019
15692977,3,2,36,7,"? 1,30,701.00",2,0,0,"? 77,593.00",0,15-05-2016
15672082,1,1,62,6,? 0.00,2,1,0,"? 1,05,986.00",0,10-03-2017
15600280,1,2,32,6,? 0.00,2,0,0,"? 33,607.00",0,21-11-2016
15804052,2,1,23,5,? 0.00,2,1,1,"? 1,34,188.00",0,09-11-2017
15576065,2,2,40,5,"? 1,71,326.00",1,1,1,"? 1,59,718.00",1,15-05-2018
15796838,2,1,58,4,"? 92,931.00",1,0,1,"? 85,149.00",0,27-11-2018
15693526,1,2,40,6,? 0.00,1,1,0,"? 1,19,059.00",0,08-01-2017
15748595,1,2,29,4,"? 77,557.00",2,1,1,"? 1,22,998.00",0,05-04-2019
15679029,1,1,33,3,"? 1,02,874.00",1,0,0,"? 1,17,841.00",0,30-10-2019
15753639,1,1,37,5,"? 1,46,093.00",2,0,0,"? 1,60,593.00",0,21-12-2017
15604138,2,1,34,5,? 0.00,1,0,0,"? 1,74,189.00",1,05-04-2018
15666095,2,1,51,5,"? 79,812.00",2,0,1,"? 68,260.00",1,17-06-2018
15643487,2,1,39,4,"? 1,05,474.00",1,0,0,"? 58,855.00",1,05-04-2019
15764033,3,2,43,6,"? 1,21,928.00",1,1,0,"? 87,995.00",1,30-03-2017
15747288,2,2,40,5,"? 61,671.00",1,0,1,"? 1,50,659.00",1,23-04-2018
15790599,3,2,39,3,"? 1,49,363.00",2,1,1,"? 1,09,098.00",0,30-11-2019
15737705,1,2,27,5,"? 1,52,309.00",1,1,0,"? 1,04,112.00",0,16-06-2018
15737194,1,2,33,3,? 0.00,2,1,0,"? 1,22,950.00",0,26-12-2019
15726776,2,1,36,4,"? 1,11,629.00",1,1,1,"? 21,807.00",0,24-05-2019
15804357,1,1,40,5,? 0.00,1,1,1,"? 32,320.00",0,20-02-2018
15664432,2,2,49,4,"? 96,297.00",1,1,0,"? 1,90,458.00",1,08-03-2019
15688984,1,1,20,4,"? 95,830.00",1,1,0,"? 1,77,739.00",0,16-11-2018
15583026,1,2,38,7,"? 1,35,919.00",1,1,0,"? 80,426.00",0,27-02-2016
15771668,1,1,59,6,"? 1,85,967.00",1,0,0,"? 9,445.00",1,25-11-2016
15779904,1,2,29,4,? 0.00,2,1,1,"? 1,74,826.00",0,01-01-2019
15784323,1,2,21,7,? 0.00,2,0,0,"? 1,75,744.00",0,13-04-2016
15756277,3,2,43,7,"? 92,245.00",2,1,0,"? 54,950.00",0,03-05-2016
15663312,1,2,35,6,"? 1,12,727.00",2,1,0,"? 1,83,753.00",0,17-07-2017
15793197,1,2,34,6,"? 1,00,360.00",1,0,0,"? 46,038.00",0,26-08-2017
15731463,3,1,43,5,"? 1,05,302.00",1,1,1,"? 78,942.00",0,22-12-2017
15621768,2,1,45,4,"? 1,12,995.00",1,0,0,"? 1,98,399.00",0,06-09-2019
15691323,3,1,40,5,"? 89,026.00",2,1,0,"? 1,88,892.00",0,25-06-2018
15781326,1,1,35,6,"? 95,478.00",1,0,0,"? 1,69,287.00",0,10-04-2017
15595640,1,1,37,4,? 0.00,2,0,0,"? 1,45,004.00",0,04-12-2018
15814331,3,2,43,4,"? 1,19,127.00",2,1,0,"? 55,810.00",0,26-06-2019
15602030,1,1,28,3,"? 1,28,207.00",1,1,1,"? 54,272.00",0,25-09-2019
15747974,1,1,49,4,? 0.00,2,1,0,"? 1,92,441.00",0,23-05-2019
15611315,3,2,23,6,"? 71,433.00",1,1,0,"? 1,03,698.00",0,21-09-2017
15636977,3,1,36,7,"? 1,18,214.00",3,1,0,"? 1,19,110.00",1,18-09-2016
15690337,1,2,27,5,"? 1,02,258.00",2,1,0,"? 1,94,682.00",0,27-09-2017
15680666,2,2,39,5,"? 1,51,963.00",2,1,0,"? 1,58,949.00",0,22-12-2017
15679551,2,2,46,5,"? 1,63,765.00",1,1,1,"? 1,65,123.00",1,20-06-2018
15778915,1,2,32,4,"? 1,28,551.00",2,0,1,"? 1,89,403.00",0,30-03-2019
15568849,2,2,31,4,"? 1,18,159.00",1,1,1,"? 1,58,028.00",0,02-05-2019
15747762,1,1,32,4,"? 1,18,520.00",1,0,0,"? 3,815.00",0,17-05-2019
15753679,1,1,24,5,? 0.00,2,1,1,"? 1,62,809.00",0,23-04-2018
15750049,1,1,40,4,"? 1,63,823.00",1,0,0,"? 89,519.00",0,27-09-2018
15606097,3,1,63,7,"? 1,04,470.00",1,1,1,"? 25,165.00",1,27-08-2016
